Rating,TrainID,Segmentation,Goal,HealthLimit,Tire,Time,Quant,Type,BodyPart,Equipment,Level
3,779,1,2,0,3,51,5,4,4,4,2
10,779,2,0,0,4,22,1,4,4,4,2
8,779,2,1,0,5,110,6,4,4,4,2
7,779,0,0,0,2,41,0,4,4,4,2
2,779,0,0,0,3,9,0,4,4,4,2
7,779,2,2,0,1,112,6,4,4,4,2
3,779,2,1,0,2,69,4,4,4,4,2
9,779,1,2,0,1,85,5,4,4,4,2
5,779,1,1,0,1,106,6,4,4,4,2
6,779,1,0,0,2,69,3,4,4,4,2
8,779,0,2,0,1,25,3,4,4,4,2
9,779,2,1,0,3,58,3,4,4,4,2
3,779,0,0,0,3,8,1,4,4,4,2
1,779,1,1,0,3,17,1,4,4,4,2
7,779,0,1,0,5,88,3,4,4,4,2
5,779,2,0,16,3,0,8,4,4,4,2
4,779,1,2,0,4,70,6,4,4,4,2
3,779,0,1,0,2,107,8,4,4,4,2
3,779,1,2,0,3,14,1,4,4,4,2
9,779,0,0,0,2,69,5,4,4,4,2
4,779,1,0,0,2,69,5,4,4,4,2
8,779,2,0,0,5,97,8,4,4,4,2
7,779,1,0,9,0,69,5,4,4,4,2
4,780,0,2,11,5,58,6,4,4,4,2
5,780,0,0,0,4,29,0,4,4,4,2
9,780,1,0,0,2,114,10,4,4,4,2
9,780,1,2,6,2,55,6,4,4,4,2
9,780,1,0,4,2,81,6,4,4,4,2
10,780,1,0,0,0,8,1,4,4,4,2
4,780,2,1,0,0,60,4,4,4,4,2
8,780,1,1,0,2,48,2,4,4,4,2
7,780,0,2,0,5,79,5,4,4,4,2
4,780,1,1,0,1,32,2,4,4,4,2
5,780,1,1,0,0,37,2,4,4,4,2
4,780,2,0,0,2,75,4,4,4,4,2
5,780,0,0,0,2,57,6,4,4,4,2
8,780,2,0,14,5,19,3,4,4,4,2
10,780,1,2,0,0,109,9,4,4,4,2
10,780,1,2,0,0,7,3,4,4,4,2
1,780,0,1,0,5,23,0,4,4,4,2
4,780,1,1,0,5,55,5,4,4,4,2
5,780,2,2,0,4,78,4,4,4,4,2
6,780,2,0,0,0,11,0,4,4,4,2
6,780,2,0,0,4,55,4,4,4,4,2
3,780,0,2,0,5,83,3,4,4,4,2
7,780,0,2,0,4,69,6,4,4,4,2
8,780,0,1,0,5,27,0,4,4,4,2
6,780,2,2,0,3,101,8,4,4,4,2
4,780,2,1,13,2,72,5,4,4,4,2
3,780,0,0,0,2,95,9,4,4,4,2
4,780,1,2,0,1,84,3,4,4,4,2
1,780,0,1,0,0,8,3,4,4,4,2
5,780,1,2,0,4,23,0,4,4,4,2
8,780,0,0,0,3,25,1,4,4,4,2
2,780,0,0,8,1,83,5,4,4,4,2
9,780,1,1,5,5,118,9,4,4,4,2
4,780,0,1,0,0,98,8,4,4,4,2
7,780,0,2,0,3,101,9,4,4,4,2
6,780,2,1,0,1,31,0,4,4,4,2
1,780,2,1,0,0,117,10,4,4,4,2
10,780,2,2,0,1,12,0,4,4,4,2
2,780,0,0,0,1,31,0,4,4,4,2
7,780,1,2,5,2,41,2,4,4,4,2
8,781,1,0,0,0,87,5,4,4,4,2
1,781,0,2,0,2,16,1,4,4,4,2
3,781,1,0,0,0,37,1,4,4,4,2
3,781,2,2,0,4,107,9,4,4,4,2
7,781,1,1,17,0,108,10,4,4,4,2
5,781,2,2,0,5,52,5,4,4,4,2
9,781,0,0,0,1,75,5,4,4,4,2
8,781,0,2,0,5,29,3,4,4,4,2
8,781,1,0,0,1,69,5,4,4,4,2
6,781,0,0,0,2,68,4,4,4,4,2
6,781,1,2,0,5,114,10,4,4,4,2
6,781,2,1,0,5,54,6,4,4,4,2
3,781,1,0,12,0,105,6,4,4,4,2
9,781,2,2,0,1,77,6,4,4,4,2
1,781,1,2,7,3,9,3,4,4,4,2
8,781,2,1,0,0,8,3,4,4,4,2
7,781,0,2,0,5,84,6,4,4,4,2
7,781,0,2,0,4,33,3,4,4,4,2
9,781,1,2,0,4,83,4,4,4,4,2
10,781,2,0,0,1,53,4,4,4,4,2
2,781,0,1,0,1,100,8,4,4,4,2
1,781,2,2,0,4,15,1,4,4,4,2
8,781,2,1,0,4,93,8,4,4,4,2
7,781,1,2,0,4,107,9,4,4,4,2
2,781,0,1,0,0,82,4,4,4,4,2
4,781,2,1,9,5,17,0,4,4,4,2
4,781,0,2,4,0,120,9,4,4,4,2
4,781,1,2,0,5,64,3,4,4,4,2
2,781,0,2,15,4,8,0,4,4,4,2
10,781,2,2,0,2,99,8,4,4,4,2
8,781,1,0,0,3,68,6,4,4,4,2
9,781,2,0,0,0,108,8,4,4,4,2
2,781,2,1,0,2,53,5,4,4,4,2
5,781,0,2,0,2,27,1,4,4,4,2
6,781,1,1,0,4,19,2,4,4,4,2
4,781,0,1,0,4,31,0,4,4,4,2
3,781,0,2,0,5,39,2,4,4,4,2
2,781,0,2,0,0,96,10,4,4,4,2
2,781,1,2,0,4,2,3,4,4,4,2
7,781,2,1,0,0,91,7,4,4,4,2
1,782,2,0,0,0,6,0,4,4,4,2
3,782,2,1,0,0,63,4,4,4,4,2
3,782,2,2,0,3,118,6,4,4,4,2
5,782,2,2,0,0,48,0,4,4,4,2
5,782,0,1,0,4,91,9,4,4,4,2
2,782,2,1,0,0,115,10,4,4,4,2
10,782,1,0,0,5,107,7,4,4,4,2
8,782,1,1,0,0,30,2,4,4,4,2
9,782,0,0,0,2,29,0,4,4,4,2
7,782,1,1,0,2,19,3,4,4,4,2
7,782,0,2,0,2,11,2,4,4,4,2
7,782,1,2,11,2,21,3,4,4,4,2
4,782,2,2,0,3,120,9,4,4,4,2
5,782,1,1,0,2,37,1,4,4,4,2
6,782,1,0,14,1,65,4,4,4,4,2
3,782,1,2,0,4,120,7,4,4,4,2
7,782,0,0,2,2,74,6,4,4,4,2
4,782,2,0,11,1,41,3,4,4,4,2
1,782,2,1,0,5,41,2,4,4,4,2
6,782,1,0,1,2,101,6,4,4,4,2
8,782,0,0,0,1,34,0,4,4,4,2
2,782,0,0,0,3,58,4,4,4,4,2
1,782,0,2,0,0,5,0,4,4,4,2
9,782,2,2,0,3,97,7,4,4,4,2
10,782,2,1,0,4,119,7,4,4,4,2
5,782,0,1,0,3,103,10,4,4,4,2
9,782,0,0,0,4,73,5,4,4,4,2
6,782,1,0,14,5,53,6,4,4,4,2
5,782,0,1,0,3,63,5,4,4,4,2
4,782,2,1,9,3,11,1,4,4,4,2
6,782,0,0,0,5,58,4,4,4,4,2
4,782,0,2,0,2,42,2,4,4,4,2
1,782,2,2,0,0,66,6,4,4,4,2
4,782,2,1,0,3,103,6,4,4,4,2
4,782,1,1,0,0,63,5,4,4,4,2
3,782,0,1,0,2,115,6,4,4,4,2
3,782,2,2,12,3,114,10,4,4,4,2
3,782,1,1,0,0,38,0,4,4,4,2
5,782,0,1,0,5,40,2,4,4,4,2
4,782,0,2,0,2,38,1,4,4,4,2
1,783,0,1,0,1,60,5,4,4,4,2
2,783,0,1,12,5,52,6,4,4,4,2
2,783,2,0,0,2,52,5,4,4,4,2
4,783,2,0,0,0,2,2,4,4,4,2
8,783,2,0,0,4,102,7,4,4,4,2
2,783,1,2,0,1,73,3,4,4,4,2
9,783,1,1,0,5,75,4,4,4,4,2
5,783,1,1,0,5,13,3,4,4,4,2
7,783,1,0,0,1,86,4,4,4,4,2
6,783,0,2,0,0,101,8,4,4,4,2
8,783,0,2,0,5,41,1,4,4,4,2
4,783,2,0,0,5,3,3,4,4,4,2
1,783,2,0,0,5,7,2,4,4,4,2
5,783,1,1,0,2,46,0,4,4,4,2
6,783,1,2,0,4,36,1,4,4,4,2
9,783,1,0,0,2,73,4,4,4,4,2
4,783,1,1,14,0,61,3,4,4,4,2
6,783,0,1,0,4,119,9,4,4,4,2
1,783,0,0,0,3,29,3,4,4,4,2
3,783,2,1,0,1,104,8,4,4,4,2
7,783,2,1,0,2,69,4,4,4,4,2
3,783,0,0,0,0,38,0,4,4,4,2
10,783,2,2,0,1,61,5,4,4,4,2
3,783,2,0,0,1,80,5,4,4,4,2
5,783,2,2,0,5,105,10,4,4,4,2
10,783,1,2,0,3,32,0,4,4,4,2
6,783,1,1,0,3,85,6,4,4,4,2
2,783,0,0,0,2,55,4,4,4,4,2
4,783,0,2,0,5,35,0,4,4,4,2
9,783,0,2,0,3,109,10,4,4,4,2
1,783,1,2,0,2,93,8,4,4,4,2
7,783,1,0,0,1,2,1,4,4,4,2
7,783,2,0,9,4,21,2,4,4,4,2
3,783,0,0,0,5,16,0,4,4,4,2
7,783,2,1,0,4,2,0,4,4,4,2
2,783,0,0,0,5,51,4,4,4,4,2
2,783,0,1,0,4,2,2,4,4,4,2
6,783,0,1,0,3,17,2,4,4,4,2
7,783,2,2,0,0,75,5,4,4,4,2
10,783,1,1,0,4,93,10,4,4,4,2
5,784,0,1,0,3,118,6,4,4,4,2
2,784,2,0,9,0,58,3,4,4,4,2
4,784,0,2,0,0,113,9,4,4,4,2
7,784,2,2,0,3,40,2,4,4,4,2
2,784,0,0,0,3,40,0,4,4,4,2
6,784,1,0,0,2,33,1,4,4,4,2
9,784,0,0,0,5,46,2,4,4,4,2
1,784,2,1,12,5,33,1,4,4,4,2
4,784,2,1,0,2,101,8,4,4,4,2
4,784,2,0,0,5,119,10,4,4,4,2
9,784,0,1,0,4,12,0,4,4,4,2
7,784,2,0,0,5,23,0,4,4,4,2
8,784,1,2,0,2,17,1,4,4,4,2
1,784,1,0,7,1,69,3,4,4,4,2
9,784,0,2,0,5,19,2,4,4,4,2
9,784,0,2,0,3,83,5,4,4,4,2
7,784,1,2,0,1,16,0,4,4,4,2
4,784,2,0,0,4,106,8,4,4,4,2
4,784,1,1,0,2,44,2,4,4,4,2
10,784,2,2,0,3,98,7,4,4,4,2
9,784,0,1,0,3,96,8,4,4,4,2
6,784,1,1,0,3,113,8,4,4,4,2
2,784,2,2,0,5,92,8,4,4,4,2
5,784,2,1,0,1,77,6,4,4,4,2
9,784,1,1,0,5,43,0,4,4,4,2
6,784,2,1,0,2,54,3,4,4,4,2
7,784,2,1,0,5,9,1,4,4,4,2
9,784,0,2,0,1,79,6,4,4,4,2
8,784,0,1,0,4,84,3,4,4,4,2
1,784,2,2,15,2,53,6,4,4,4,2
5,784,2,0,0,4,44,0,4,4,4,2
10,784,1,2,0,5,37,2,4,4,4,2
9,784,0,2,2,4,16,3,4,4,4,2
7,784,0,2,0,5,47,0,4,4,4,2
9,784,0,2,0,2,66,4,4,4,4,2
9,784,2,2,15,1,63,4,4,4,4,2
6,784,2,1,0,5,101,6,4,4,4,2
5,784,2,1,0,3,5,3,4,4,4,2
1,784,2,1,0,2,56,4,4,4,4,2
9,784,2,1,0,0,82,3,4,4,4,2
8,785,0,1,7,1,18,1,4,4,4,2
7,785,2,0,0,4,0,8,4,4,4,2
3,785,2,0,0,3,51,6,4,4,4,2
3,785,2,0,0,1,14,1,4,4,4,2
6,785,2,2,0,4,118,7,4,4,4,2
7,785,0,0,0,1,99,9,4,4,4,2
5,785,1,1,0,4,108,7,4,4,4,2
9,785,2,1,0,4,12,3,4,4,4,2
5,785,1,0,0,1,56,3,4,4,4,2
9,785,2,0,0,0,0,10,4,4,4,2
4,785,1,1,0,2,55,3,4,4,4,2
1,785,1,1,0,4,118,6,4,4,4,2
7,785,2,1,0,1,45,0,4,4,4,2
9,785,2,0,0,0,84,3,4,4,4,2
3,785,0,2,0,1,101,8,4,4,4,2
9,785,2,0,0,3,115,7,4,4,4,2
6,785,0,0,0,3,113,7,4,4,4,2
9,785,2,1,0,2,16,1,4,4,4,2
9,785,1,2,0,0,66,6,4,4,4,2
5,785,0,0,4,3,89,6,4,4,4,2
9,785,2,2,0,0,110,10,4,4,4,2
4,785,0,1,0,4,64,5,4,4,4,2
9,785,1,0,0,0,60,6,4,4,4,2
10,785,0,2,0,2,1,1,4,4,4,2
10,785,1,1,0,3,62,3,4,4,4,2
8,785,0,2,0,5,119,6,4,4,4,2
3,785,2,2,0,4,58,3,4,4,4,2
10,785,2,1,0,5,92,7,4,4,4,2
1,785,1,1,0,1,111,8,4,4,4,2
6,785,1,1,0,4,24,1,4,4,4,2
10,785,0,1,0,0,97,10,4,4,4,2
4,785,0,2,3,4,13,2,4,4,4,2
1,785,2,2,0,0,95,8,4,4,4,2
8,785,2,1,0,5,19,3,4,4,4,2
2,785,1,0,0,0,8,2,4,4,4,2
1,785,2,1,0,5,20,2,4,4,4,2
3,785,1,1,0,3,2,1,4,4,4,2
7,785,2,2,0,5,63,3,4,4,4,2
5,785,2,0,0,4,119,8,4,4,4,2
5,785,0,0,0,0,37,1,4,4,4,2
3,786,1,0,0,4,61,6,4,4,4,2
4,786,1,1,0,3,56,4,4,4,4,2
3,786,0,1,0,1,99,6,4,4,4,2
7,786,1,0,0,1,25,3,4,4,4,2
1,786,0,1,7,3,84,4,4,4,4,2
8,786,2,1,0,0,22,0,4,4,4,2
8,786,2,2,0,3,75,3,4,4,4,2
8,786,1,0,0,0,42,2,4,4,4,2
6,786,2,2,0,1,60,6,4,4,4,2
7,786,2,0,0,4,63,4,4,4,4,2
7,786,2,0,0,2,49,0,4,4,4,2
1,786,2,2,0,2,58,6,4,4,4,2
9,786,1,0,0,3,98,10,4,4,4,2
4,786,1,0,0,1,20,1,4,4,4,2
9,786,2,1,0,5,86,4,4,4,4,2
1,786,1,2,5,1,78,6,4,4,4,2
1,786,0,1,8,0,105,7,4,4,4,2
5,786,2,0,0,1,74,3,4,4,4,2
4,786,1,1,0,4,50,9,4,4,4,2
4,786,0,2,0,1,99,7,4,4,4,2
2,786,1,0,0,2,49,0,4,4,4,2
8,786,0,2,0,3,46,2,4,4,4,2
9,786,1,0,0,5,77,4,4,4,4,2
3,786,0,1,0,4,89,6,4,4,4,2
4,786,1,0,0,5,119,10,4,4,4,2
4,786,0,2,0,3,115,6,4,4,4,2
1,786,2,1,0,2,44,0,4,4,4,2
3,786,2,2,0,3,65,6,4,4,4,2
8,786,0,1,0,2,73,6,4,4,4,2
6,786,2,2,0,1,116,8,4,4,4,2
6,786,2,0,0,3,120,8,4,4,4,2
9,786,0,0,7,2,84,4,4,4,4,2
2,786,1,1,0,0,77,5,4,4,4,2
7,786,0,2,0,1,66,6,4,4,4,2
10,786,0,2,11,0,112,10,4,4,4,2
7,786,2,2,0,1,114,7,4,4,4,2
6,786,2,1,0,0,67,3,4,4,4,2
2,786,1,2,0,3,72,4,4,4,4,2
6,786,1,2,0,3,2,0,4,4,4,2
9,786,1,2,0,1,2,0,4,4,4,2
8,787,0,1,10,3,86,3,4,4,4,2
8,787,2,2,0,0,47,2,4,4,4,2
9,787,2,2,0,3,2,1,4,4,4,2
10,787,0,1,0,1,114,10,4,4,4,2
5,787,1,2,0,3,27,2,4,4,4,2
5,787,2,0,0,5,7,1,4,4,4,2
9,787,2,1,0,3,99,10,4,4,4,2
2,787,2,1,0,3,108,7,4,4,4,2
10,787,2,0,0,0,96,7,4,4,4,2
8,787,2,2,14,5,51,3,4,4,4,2
2,787,2,2,4,3,113,7,4,4,4,2
10,787,0,2,0,2,86,5,4,4,4,2
8,787,2,1,0,3,11,0,4,4,4,2
5,787,1,1,0,0,66,4,4,4,4,2
10,787,1,0,0,5,77,3,4,4,4,2
9,787,0,1,0,3,103,7,4,4,4,2
6,787,1,0,0,4,77,5,4,4,4,2
5,787,1,0,11,1,117,6,4,4,4,2
3,787,2,1,0,4,36,2,4,4,4,2
9,787,2,0,0,3,30,1,4,4,4,2
8,787,1,1,0,5,95,9,4,4,4,2
9,787,0,2,0,0,112,8,4,4,4,2
4,787,0,0,10,2,87,4,4,4,4,2
6,787,2,2,6,1,27,0,4,4,4,2
10,787,1,1,0,4,88,3,4,4,4,2
6,787,1,0,0,3,96,7,4,4,4,2
9,787,0,1,0,3,25,1,4,4,4,2
1,787,2,0,0,4,105,6,4,4,4,2
7,787,1,1,0,4,4,0,4,4,4,2
6,787,1,1,0,4,107,9,4,4,4,2
2,787,2,0,0,0,88,3,4,4,4,2
6,787,0,2,0,1,108,9,4,4,4,2
7,787,1,0,0,4,14,0,4,4,4,2
6,787,2,2,8,5,115,7,4,4,4,2
4,787,2,1,1,2,23,0,4,4,4,2
6,787,0,1,0,1,29,2,4,4,4,2
5,787,2,1,0,1,14,2,4,4,4,2
2,787,0,2,0,1,113,6,4,4,4,2
8,787,2,0,0,0,22,3,4,4,4,2
5,787,1,2,0,4,99,8,4,4,4,2
8,788,2,1,0,0,25,0,4,4,4,2
6,788,0,1,6,3,27,2,4,4,4,2
8,788,2,1,0,1,1,3,4,4,4,2
10,788,0,0,6,3,117,6,4,4,4,2
7,788,1,2,12,5,27,3,4,4,4,2
10,788,0,0,0,3,79,4,4,4,4,2
9,788,0,2,0,4,3,3,4,4,4,2
8,788,1,0,3,1,74,6,4,4,4,2
5,788,2,2,0,4,97,7,4,4,4,2
4,788,1,0,0,2,105,10,4,4,4,2
1,788,1,1,0,0,9,2,4,4,4,2
10,788,0,2,0,3,80,4,4,4,4,2
5,788,2,2,0,5,73,3,4,4,4,2
3,788,0,1,0,0,44,3,4,4,4,2
6,788,0,2,0,2,10,0,4,4,4,2
3,788,0,1,10,5,86,5,4,4,4,2
8,788,0,0,0,0,41,3,4,4,4,2
7,788,0,0,0,1,34,1,4,4,4,2
4,788,0,0,0,5,48,3,4,4,4,2
3,788,1,2,0,2,43,0,4,4,4,2
2,788,0,2,0,0,100,10,4,4,4,2
7,788,2,1,7,4,96,10,4,4,4,2
1,788,2,2,0,3,11,1,4,4,4,2
10,788,2,1,0,5,120,8,4,4,4,2
2,788,0,0,0,2,117,7,4,4,4,2
6,788,1,2,0,0,78,6,4,4,4,2
10,788,0,1,0,5,9,0,4,4,4,2
9,788,2,0,0,3,39,0,4,4,4,2
1,788,1,2,0,4,56,3,4,4,4,2
7,788,0,1,0,4,81,6,4,4,4,2
1,788,2,0,0,4,55,3,4,4,4,2
7,788,0,0,0,5,7,0,4,4,4,2
9,788,2,2,0,0,88,3,4,4,4,2
1,788,0,0,0,3,107,9,4,4,4,2
3,788,0,2,0,1,6,0,4,4,4,2
8,788,0,2,0,1,117,6,4,4,4,2
10,788,1,0,0,5,19,0,4,4,4,2
8,788,2,2,6,2,0,10,4,4,4,2
5,788,1,0,0,0,55,4,4,4,4,2
4,788,2,1,0,4,35,1,4,4,4,2
5,789,1,2,12,0,52,4,4,4,4,2
1,789,1,1,0,2,21,1,4,4,4,2
3,789,1,2,0,3,13,3,4,4,4,2
5,789,0,2,0,0,36,0,4,4,4,2
5,789,2,1,0,1,100,8,4,4,4,2
9,789,0,2,0,5,63,3,4,4,4,2
7,789,1,2,0,0,117,10,4,4,4,2
9,789,2,1,12,4,66,6,4,4,4,2
8,789,2,0,0,5,62,4,4,4,4,2
6,789,2,1,0,3,102,7,4,4,4,2
6,789,2,1,0,3,12,0,4,4,4,2
3,789,1,2,0,4,27,2,4,4,4,2
1,789,0,1,0,4,51,3,4,4,4,2
4,789,0,0,5,0,30,2,4,4,4,2
2,789,2,1,0,1,1,1,4,4,4,2
6,789,0,1,0,4,6,3,4,4,4,2
10,789,2,2,0,5,56,6,4,4,4,2
2,789,0,2,0,3,50,9,4,4,4,2
1,789,2,0,0,3,4,0,4,4,4,2
4,789,2,1,0,4,16,2,4,4,4,2
5,789,2,0,0,5,33,3,4,4,4,2
6,789,2,1,0,4,100,6,4,4,4,2
3,789,0,0,0,1,32,3,4,4,4,2
9,789,2,2,0,0,115,6,4,4,4,2
10,789,2,1,7,5,109,8,4,4,4,2
10,789,2,1,0,3,97,7,4,4,4,2
1,789,1,2,0,2,27,1,4,4,4,2
7,789,0,1,0,2,66,4,4,4,4,2
8,789,1,2,0,1,19,3,4,4,4,2
5,789,0,0,0,1,52,3,4,4,4,2
9,789,0,1,0,4,37,3,4,4,4,2
9,789,0,2,0,5,75,4,4,4,4,2
4,789,0,0,0,1,56,5,4,4,4,2
1,789,2,2,0,4,93,6,4,4,4,2
6,789,0,2,0,1,22,1,4,4,4,2
8,789,0,2,0,2,120,10,4,4,4,2
2,789,0,2,0,0,113,6,4,4,4,2
8,789,0,0,0,2,27,1,4,4,4,2
7,789,2,0,0,4,43,2,4,4,4,2
7,789,0,1,0,1,45,1,4,4,4,2
5,790,0,0,4,5,58,4,4,4,4,2
6,790,0,2,0,4,82,6,4,4,4,2
3,790,0,1,0,5,12,0,4,4,4,2
10,790,2,1,0,1,111,8,4,4,4,2
6,790,2,2,0,3,96,8,4,4,4,2
1,790,0,1,0,3,109,10,4,4,4,2
6,790,0,2,0,2,23,1,4,4,4,2
4,790,2,2,0,3,91,10,4,4,4,2
8,790,0,1,0,5,72,4,4,4,4,2
5,790,1,2,0,1,42,0,4,4,4,2
8,790,2,2,0,0,5,2,4,4,4,2
1,790,2,0,0,5,62,4,4,4,4,2
3,790,1,1,0,1,67,5,4,4,4,2
2,790,1,0,0,3,97,7,4,4,4,2
8,790,1,1,0,0,111,8,4,4,4,2
7,790,0,1,0,2,49,2,4,4,4,2
3,790,2,0,0,3,61,6,4,4,4,2
2,790,1,2,4,1,95,6,4,4,4,2
5,790,2,1,0,2,90,8,4,4,4,2
10,790,2,0,1,5,31,0,4,4,4,2
3,790,0,0,0,0,80,4,4,4,4,2
8,790,0,2,0,1,71,3,4,4,4,2
7,790,0,2,0,3,83,3,4,4,4,2
3,790,2,0,0,0,35,1,4,4,4,2
4,790,0,2,0,1,87,5,4,4,4,2
6,790,1,2,0,0,104,6,4,4,4,2
8,790,2,0,0,1,52,3,4,4,4,2
7,790,2,0,17,4,38,3,4,4,4,2
4,790,2,0,9,2,91,10,4,4,4,2
2,790,1,1,0,2,43,2,4,4,4,2
9,790,1,0,0,5,87,6,4,4,4,2
5,790,2,1,16,3,104,9,4,4,4,2
10,790,0,0,0,0,93,9,4,4,4,2
4,790,0,2,0,4,19,0,4,4,4,2
10,790,2,0,0,2,118,8,4,4,4,2
9,790,0,1,0,5,115,8,4,4,4,2
6,790,2,0,0,0,16,3,4,4,4,2
1,790,2,2,0,2,55,3,4,4,4,2
8,790,1,2,0,2,75,3,4,4,4,2
2,790,2,0,0,1,55,3,4,4,4,2
10,791,0,0,0,2,62,6,4,4,4,2
1,791,1,2,0,2,23,2,4,4,4,2
8,791,0,0,0,4,37,0,4,4,4,2
5,791,2,2,0,5,2,1,4,4,4,2
2,791,0,1,0,1,36,1,4,4,4,2
2,791,2,1,0,0,56,5,4,4,4,2
8,791,0,1,0,3,80,5,4,4,4,2
8,791,2,0,0,5,46,0,4,4,4,2
1,791,2,0,0,4,94,8,4,4,4,2
1,791,0,0,0,4,62,5,4,4,4,2
2,791,1,2,0,1,11,1,4,4,4,2
1,791,2,0,0,2,109,9,4,4,4,2
9,791,0,2,0,2,52,4,4,4,4,2
8,791,2,0,9,4,44,2,4,4,4,2
7,791,0,2,0,4,65,3,4,4,4,2
8,791,2,0,0,2,115,10,4,4,4,2
6,791,0,0,0,1,41,1,4,4,4,2
6,791,0,0,0,4,71,5,4,4,4,2
3,791,2,0,0,2,42,2,4,4,4,2
6,791,2,2,0,5,44,3,4,4,4,2
5,791,0,1,0,0,36,1,4,4,4,2
2,791,0,1,0,5,41,0,4,4,4,2
1,791,2,0,0,5,64,3,4,4,4,2
10,791,0,0,7,2,80,5,4,4,4,2
10,791,1,2,0,5,73,4,4,4,4,2
7,791,1,2,0,0,8,0,4,4,4,2
8,791,1,2,15,4,80,5,4,4,4,2
5,791,2,1,16,5,23,2,4,4,4,2
10,791,0,0,0,3,100,9,4,4,4,2
2,791,2,2,0,1,39,3,4,4,4,2
3,791,2,0,0,3,45,0,4,4,4,2
6,791,1,2,0,3,24,1,4,4,4,2
5,791,1,2,0,4,8,3,4,4,4,2
8,791,0,1,0,3,36,2,4,4,4,2
4,791,1,2,5,2,78,6,4,4,4,2
5,791,0,2,0,0,56,4,4,4,4,2
2,791,2,2,0,0,4,1,4,4,4,2
9,791,2,2,3,3,116,6,4,4,4,2
4,791,2,1,0,1,31,2,4,4,4,2
8,791,2,2,0,2,90,6,4,4,4,2
2,792,1,1,0,0,114,8,4,4,4,2
9,792,0,0,4,1,94,8,4,4,4,2
10,792,2,2,0,0,65,6,4,4,4,2
1,792,1,0,0,4,100,10,4,4,4,2
1,792,0,1,0,4,91,8,4,4,4,2
9,792,2,0,0,1,87,4,4,4,4,2
2,792,2,1,0,5,21,1,4,4,4,2
7,792,2,2,0,5,96,9,4,4,4,2
10,792,0,2,0,5,31,0,4,4,4,2
4,792,1,0,0,0,50,9,4,4,4,2
3,792,1,0,2,4,89,6,4,4,4,2
8,792,0,2,0,1,71,5,4,4,4,2
5,792,2,1,0,5,115,8,4,4,4,2
9,792,0,2,0,5,40,2,4,4,4,2
6,792,0,1,0,5,20,0,4,4,4,2
6,792,0,2,0,5,63,5,4,4,4,2
3,792,0,1,0,3,96,10,4,4,4,2
6,792,0,2,0,0,84,3,4,4,4,2
9,792,1,1,15,4,10,1,4,4,4,2
8,792,2,2,0,3,4,2,4,4,4,2
3,792,0,1,0,2,69,4,4,4,4,2
9,792,0,2,0,5,110,7,4,4,4,2
7,792,0,2,0,4,44,0,4,4,4,2
6,792,0,0,0,4,117,10,4,4,4,2
9,792,1,0,0,1,49,3,4,4,4,2
1,792,0,2,0,2,84,6,4,4,4,2
2,792,0,0,0,3,88,3,4,4,4,2
2,792,0,0,0,5,52,6,4,4,4,2
10,792,2,1,11,2,1,1,4,4,4,2
4,792,0,0,0,5,22,0,4,4,4,2
9,792,2,1,0,5,100,8,4,4,4,2
3,792,0,2,0,5,101,9,4,4,4,2
6,792,0,0,0,5,72,3,4,4,4,2
5,792,0,2,14,0,105,8,4,4,4,2
8,792,1,2,0,2,78,4,4,4,4,2
1,792,2,1,0,3,58,4,4,4,4,2
5,792,1,2,0,2,60,3,4,4,4,2
1,792,2,2,14,1,82,5,4,4,4,2
1,792,1,1,0,3,6,0,4,4,4,2
1,792,0,0,0,3,83,6,4,4,4,2
10,793,2,1,0,0,102,9,4,4,4,2
7,793,1,0,0,1,104,7,4,4,4,2
2,793,2,0,0,2,27,3,4,4,4,2
10,793,0,2,17,5,41,0,4,4,4,2
4,793,0,2,0,3,57,6,4,4,4,2
10,793,2,1,0,0,59,4,4,4,4,2
7,793,1,0,0,0,82,5,4,4,4,2
10,793,0,1,0,4,29,1,4,4,4,2
2,793,2,1,0,2,90,8,4,4,4,2
3,793,1,0,0,5,77,3,4,4,4,2
2,793,2,1,0,1,66,3,4,4,4,2
6,793,2,2,0,0,53,3,4,4,4,2
2,793,0,2,0,3,114,6,4,4,4,2
3,793,0,2,0,3,52,6,4,4,4,2
7,793,2,2,0,0,42,1,4,4,4,2
4,793,0,0,0,5,92,10,4,4,4,2
6,793,2,1,0,4,78,3,4,4,4,2
9,793,0,2,0,5,40,3,4,4,4,2
2,793,0,2,0,0,95,8,4,4,4,2
4,793,2,2,0,3,53,4,4,4,4,2
7,793,2,0,0,5,111,9,4,4,4,2
2,793,0,2,0,2,30,1,4,4,4,2
3,793,2,1,0,3,96,10,4,4,4,2
1,793,2,2,0,2,68,3,4,4,4,2
2,793,2,2,0,3,8,0,4,4,4,2
3,793,0,0,0,4,34,1,4,4,4,2
1,793,1,0,0,2,27,0,4,4,4,2
7,793,1,2,0,1,29,0,4,4,4,2
10,793,1,1,0,0,120,9,4,4,4,2
9,793,1,1,0,5,58,4,4,4,4,2
1,793,0,1,0,3,67,3,4,4,4,2
8,793,1,2,0,3,36,1,4,4,4,2
6,793,0,1,17,4,5,3,4,4,4,2
7,793,0,1,4,3,96,9,4,4,4,2
4,793,1,0,0,0,3,1,4,4,4,2
4,793,1,0,0,3,20,0,4,4,4,2
5,793,0,0,0,2,93,10,4,4,4,2
2,793,2,1,0,5,61,5,4,4,4,2
